6.0, 6.0, -3.0, 7.0, -6.0, 1.8, -3.5, 4.5, -2.5, -2.5
parameter ends

state | action | reward
[-0.03] | 1 | 1.0
-0.03370831534266472 | 1 | 1.0
-0.029201768338680267 | 0 | 1.0
-0.020797304809093475 | 1 | 1.0
-0.0162980780005455 | 0 | 1.0
-0.0078960582613945 | 0 | 1.0
-0.00339460838586092 | 1 | 1.0
-0.002790408208966255 | 0 | 1.0
0.001722757238894701 | 1 | 1.0
0.0023401922080665827 | 0 | 1.0
0.006868056021630764 | 0 | 1.0
0.00750188622623682 | 1 | 1.0
0.0042435647919774055 | 0 | 1.0
0.004897328093647957 | 1 | 1.0
0.0016574373003095388 | 0 | 1.0
0.0023284421768039465 | 0 | 1.0
-0.000895442150067538 | 1 | 1.0
-0.008013888262212276 | 0 | 1.0
-0.011223747394979 | 1 | 1.0
-0.01833253540098667 | 1 | 1.0
-0.02153666689991951 | 0 | 1.0
-0.02083895169198513 | 1 | 1.0
-0.0240454263985157 | 0 | 1.0
-0.02335072122514248 | 1 | 1.0
-0.02656087651848793 | 0 | 1.0
-0.025870557874441147 | 1 | 1.0
-0.029085811227560043 | 0 | 1.0
-0.02840135060250759 | 1 | 1.0
-0.031623221933841705 | 0 | 1.0
-0.030946219339966774 | 1 | 1.0
-0.034176383167505264 | 1 | 1.0
-0.033508602529764175 | 0 | 1.0
-0.028944270685315132 | 1 | 1.0
-0.02828769013285637 | 0 | 1.0
-0.02373221516609192 | 1 | 1.0
-0.023082377389073372 | 0 | 1.0
-0.018531467765569687 | 1 | 1.0
-0.017884138971567154 | 0 | 1.0
-0.013333659619092941 | 0 | 1.0
-0.012684722431004047 | 1 | 1.0
-0.01593542844057083 | 0 | 1.0
-0.015280774794518948 | 1 | 1.0
-0.01852705329656601 | 0 | 1.0
-0.01786917820572853 | 1 | 1.0
-0.021113449707627296 | 0 | 1.0
-0.020454738289117813 | 1 | 1.0
-0.02369934320449829 | 1 | 1.0
-0.02304212935268879 | 0 | 1.0
-0.018484538421034813 | 1 | 1.0
-0.017831159755587578 | 0 | 1.0
-0.013275230303406715 | 0 | 1.0
-0.01262140367180109 | 1 | 1.0
-0.01586775854229927 | 0 | 1.0
-0.015209236182272434 | 1 | 1.0
-0.018452120944857597 | 0 | 1.0
-0.01779128983616829 | 1 | 1.0
-0.0210330281406641 | 0 | 1.0
-0.020372187718749046 | 1 | 1.0
-0.023615047335624695 | 1 | 1.0
-0.02295646257698536 | 0 | 1.0
-0.018397871404886246 | 1 | 1.0
-0.01774384267628193 | 0 | 1.0
-0.013187610544264317 | 0 | 1.0
-0.0125338239595294 | 1 | 1.0
-0.01578056439757347 | 0 | 1.0
-0.01512276753783226 | 1 | 1.0
-0.018366724252700806 | 0 | 1.0
-0.01770731247961521 | 1 | 1.0
-0.02095082402229309 | 1 | 1.0
-0.020292121917009354 | 0 | 1.0
-0.01573263481259346 | 0 | 1.0
-0.015076955780386925 | 1 | 1.0
-0.018323175609111786 | 1 | 1.0
-0.017666185274720192 | 0 | 1.0
-0.013107418082654476 | 0 | 1.0
-0.01245149876922369 | 1 | 1.0
-0.01569650135934353 | 0 | 1.0
-0.015037336386740208 | 1 | 1.0
-0.018280290067195892 | 0 | 1.0
-0.017620230093598366 | 1 | 1.0
-0.020863443613052368 | 1 | 1.0
-0.020204788073897362 | 0 | 1.0
-0.015645695850253105 | 0 | 1.0
-0.014990750700235367 | 1 | 1.0
-0.01823805272579193 | 1 | 1.0
-0.017582492902874947 | 0 | 1.0
-0.013025517575442791 | 0 | 1.0
-0.012371753342449665 | 1 | 1.0
-0.015619294717907906 | 0 | 1.0
-0.014963054098188877 | 1 | 1.0
-0.018209341913461685 | 1 | 1.0
-0.017553040757775307 | 0 | 1.0
-0.012995590455830097 | 0 | 1.0
-0.01234161201864481 | 1 | 1.0
-0.015589199960231781 | 1 | 1.0
-0.014933260157704353 | 0 | 1.0
-0.010375229641795158 | 0 | 1.0
-0.009719746187329292 | 1 | 1.0
-0.012964881956577301 | 0 | 1.0
-0.012305556796491146 | 1 | 1.0
-0.015548053197562695 | 0 | 1.0
-0.014887240715324879 | 1 | 1.0
-0.01812940277159214 | 1 | 1.0
-0.017469391226768494 | 0 | 1.0
-0.012908627279102802 | 0 | 1.0
-0.012251696549355984 | 1 | 1.0
-0.01549668051302433 | 0 | 1.0
-0.014838462695479393 | 1 | 1.0
-0.018083341419696808 | 1 | 1.0
-0.01742618717253208 | 0 | 1.0
-0.01286843977868557 | 1 | 1.0
-0.012214697897434235 | 0 | 1.0
-0.007658188231289387 | 0 | 1.0
-0.007003566715866327 | 1 | 1.0
-0.010248902253806591 | 0 | 1.0
-0.009589141234755516 | 1 | 1.0
-0.012830553576350212 | 0 | 1.0
-0.01216801442205906 | 1 | 1.0
-0.015407795086503029 | 0 | 1.0
-0.01474473811686039 | 1 | 1.0
-0.017985112965106964 | 1 | 1.0
-0.017323756590485573 | 0 | 1.0
-0.01276208832859993 | 0 | 1.0
-0.012104668654501438 | 1 | 1.0
-0.015349583700299263 | 1 | 1.0
-0.014691709540784359 | 0 | 1.0
-0.01013247575610876 | 0 | 1.0
-0.009476495906710625 | 1 | 1.0
-0.012721849605441093 | 0 | 1.0
-0.012063435278832912 | 1 | 1.0
-0.015307550318539143 | 1 | 1.0
-0.014649061486124992 | 0 | 1.0
-0.010089397430419922 | 0 | 1.0
-0.00943316426128149 | 1 | 1.0
