-3.0, 1.0, -3.0, -0.5, 1.5, -0.7, 0.8, -0.4, -2.0, 0.6, 2.0, 3.5, -4.0, -0.9, 3.0, -1.0, -0.5, 0.7
parameter ends

state | action | reward
[0.06] | [-1.33  0.83] | 0.03574461107906627
0.09092328668724495 | [27.81  5.04] | -0.04399555202555304
0.12891282933337525 | [18.55  0.49] | -0.125785895953909
0.12394196254591794 | [ 4.48 -3.38] | -0.13248723262074427
0.06783731494571668 | [-25.67  -6.83] | -0.10989748286952235
0.00896250750886193 | [-17.88  -1.71] | -0.04722894820590979
-0.009584929479972965 | [-11.81   2.44] | -0.035287104662717825
0.024378810930298075 | [21.37  6.63] | -0.0566100353159565
0.06855244475722724 | [14.58  1.89] | -0.08793937312886212
0.07480223832460597 | [ 8.62 -2.11] | -0.09097112142228844
0.03117149244537218 | [-22.92  -6.02] | -0.06461678438252313
-0.019551296597032287 | [-15.94  -1.14] | -0.03465858934613405
-0.03164586220666222 | [-10.19   2.95] | -0.04521686158604217
0.007811632635502346 | [22.6   7.03] | -0.07630186059235311
0.05594363909514782 | [15.47  2.19] | -0.0939603045276898
0.06540863187715397 | [ 9.36 -1.86] | -0.08530840919737541
0.02445064972332859 | [-22.29  -5.84] | -0.05325774214114003
-0.024386026484427545 | [-15.48  -1.01] | -0.02947783622829525
-0.03495381045382937 | [-9.81  3.07] | -0.048118571017042595
0.005784783077366707 | [22.87  7.12] | -0.08469527275916247
0.05480390015272612 | [15.65  2.25] | -0.0997965710269116
0.06497100163023554 | [ 9.5 -1.8] | -0.08585235667765212
0.02469460818992543 | [-22.04  -5.8 ] | -0.04886282483758836
-0.02358749837563815 | [-15.29  -0.99] | -0.025409011642952443
-0.033605904086499536 | [-9.49  3.09] | -0.04788699429292031
0.007677901761300352 | [23.09  7.14] | -0.09067304836398438
0.05702741506969737 | [15.79  2.26] | -0.10655655617723858
0.06740727029598524 | [ 9.6 -1.8] | -0.0890522720382544
0.027454986533163323 | [-21.76  -5.79] | -0.045810701943169004
-0.020487799706411004 | [-15.07  -0.99] | -0.020160882892967667
-0.030245778416746517 | [-9.29  3.09] | -0.046157063002714036
0.011232804267741583 | [23.2   7.14] | -0.0955946243224936
0.06064634931634207 | [15.85  2.26] | -0.1136883755009353
0.07102577193591722 | [ 9.63 -1.8 ] | -0.09305868425407586
0.03126864732633532 | [-21.47  -5.78] | -0.0429417942992452
-0.016389180648852947 | [-14.83  -0.99] | -0.01400289098807584
-0.025969634376638656 | [-9.12  3.09] | -0.043533903706755604
0.01557232632321515 | [23.24  7.13] | -0.09990572875720596
0.0649351320209608 | [15.86  2.25] | -0.12087378016940538
0.07522696735468025 | [ 9.62 -1.81] | -0.09732543778387465
0.0356332790863572 | [-21.17  -5.77] | -0.040008212022959726
-0.011728876131760282 | [-14.58  -0.99] | -0.007244115227749835
-0.021112908970465062 | [-8.93  3.08] | -0.040188400507942736
0.020481573610938077 | [23.27  7.13] | -0.10391123556919556
